,Date,Conference,Conference_Total_Votes,Total_Daily_Votes,Conference_Share,Team_Count,Conference_Share_Per_Team
2016,2018-02-13,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2017,2018-02-13,Conference USA,0,19825,0.0,10,0.0
2018,2018-02-13,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2019,2018-02-13,Mid-American,0,19825,0.0,12,0.0
2020,2018-02-13,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2021,2018-02-13,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2022,2018-02-13,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2023,2018-02-13,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2024,2018-02-14,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2025,2018-02-14,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2026,2018-02-14,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2027,2018-02-14,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2028,2018-02-14,Conference USA,0,19825,0.0,10,0.0
2029,2018-02-14,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2030,2018-02-14,Mid-American,0,19825,0.0,12,0.0
2031,2018-02-14,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2032,2018-02-14,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2033,2018-02-14,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2034,2018-02-14,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2035,2018-02-15,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2036,2018-02-15,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2037,2018-02-15,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2038,2018-02-15,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2039,2018-02-15,Conference USA,0,19825,0.0,10,0.0
2040,2018-02-15,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2041,2018-02-15,Mid-American,0,19825,0.0,12,0.0
2042,2018-02-15,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2043,2018-02-15,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2044,2018-02-15,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2045,2018-02-15,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2046,2018-02-16,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2047,2018-02-16,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2048,2018-02-16,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2049,2018-02-16,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2050,2018-02-16,Conference USA,0,19825,0.0,10,0.0
2051,2018-02-16,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2052,2018-02-16,Mid-American,0,19825,0.0,12,0.0
2053,2018-02-16,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2054,2018-02-16,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2055,2018-02-16,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2056,2018-02-16,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2057,2018-02-17,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2058,2018-02-17,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2059,2018-02-17,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2060,2018-02-17,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2061,2018-02-17,Conference USA,0,19825,0.0,10,0.0
2062,2018-02-17,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2063,2018-02-17,Mid-American,0,19825,0.0,12,0.0
2064,2018-02-17,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2065,2018-02-17,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2066,2018-02-17,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2067,2018-02-17,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2068,2018-02-18,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2069,2018-02-18,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2070,2018-02-18,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2071,2018-02-18,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2072,2018-02-18,Conference USA,0,19825,0.0,10,0.0
2073,2018-02-18,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2074,2018-02-18,Mid-American,0,19825,0.0,12,0.0
2075,2018-02-18,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2076,2018-02-18,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2077,2018-02-18,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2078,2018-02-18,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2079,2018-02-19,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2080,2018-02-19,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2081,2018-02-19,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2082,2018-02-19,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2083,2018-02-19,Conference USA,0,19825,0.0,10,0.0
2084,2018-02-19,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2085,2018-02-19,Mid-American,0,19825,0.0,12,0.0
2086,2018-02-19,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2087,2018-02-19,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2088,2018-02-19,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2089,2018-02-19,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2090,2018-02-20,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2091,2018-02-20,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2092,2018-02-20,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2093,2018-02-20,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2094,2018-02-20,Conference USA,0,19825,0.0,10,0.0
2095,2018-02-20,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2096,2018-02-20,Mid-American,0,19825,0.0,12,0.0
2097,2018-02-20,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2098,2018-02-20,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2099,2018-02-20,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2100,2018-02-20,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2101,2018-02-21,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2102,2018-02-21,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2103,2018-02-21,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2104,2018-02-21,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2105,2018-02-21,Conference USA,0,19825,0.0,10,0.0
2106,2018-02-21,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2107,2018-02-21,Mid-American,0,19825,0.0,12,0.0
2108,2018-02-21,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2109,2018-02-21,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2110,2018-02-21,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2111,2018-02-21,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2112,2018-02-22,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2113,2018-02-22,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2114,2018-02-22,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2115,2018-02-22,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2116,2018-02-22,Conference USA,0,19825,0.0,10,0.0
2117,2018-02-22,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2118,2018-02-22,Mid-American,0,19825,0.0,12,0.0
2119,2018-02-22,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2120,2018-02-22,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2121,2018-02-22,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2122,2018-02-22,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2123,2018-02-23,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2124,2018-02-23,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2125,2018-02-23,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2126,2018-02-23,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2127,2018-02-23,Conference USA,0,19825,0.0,10,0.0
2128,2018-02-23,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2129,2018-02-23,Mid-American,0,19825,0.0,12,0.0
2130,2018-02-23,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2131,2018-02-23,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2132,2018-02-23,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2133,2018-02-23,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2134,2018-02-24,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2135,2018-02-24,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2136,2018-02-24,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2137,2018-02-24,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2138,2018-02-24,Conference USA,0,19825,0.0,10,0.0
2139,2018-02-24,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2140,2018-02-24,Mid-American,0,19825,0.0,12,0.0
2141,2018-02-24,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2142,2018-02-24,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2143,2018-02-24,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2144,2018-02-24,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2145,2018-02-25,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2146,2018-02-25,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2147,2018-02-25,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2148,2018-02-25,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2149,2018-02-25,Conference USA,0,19825,0.0,10,0.0
2150,2018-02-25,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2151,2018-02-25,Mid-American,0,19825,0.0,12,0.0
2152,2018-02-25,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2153,2018-02-25,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2154,2018-02-25,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2155,2018-02-25,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2156,2018-02-26,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2157,2018-02-26,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2158,2018-02-26,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2159,2018-02-26,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2160,2018-02-26,Conference USA,0,19825,0.0,10,0.0
2161,2018-02-26,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2162,2018-02-26,Mid-American,0,19825,0.0,12,0.0
2163,2018-02-26,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2164,2018-02-26,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2165,2018-02-26,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2166,2018-02-26,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2167,2018-02-27,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2168,2018-02-27,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2169,2018-02-27,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2170,2018-02-27,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2171,2018-02-27,Conference USA,0,19825,0.0,10,0.0
2172,2018-02-27,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2173,2018-02-27,Mid-American,0,19825,0.0,12,0.0
2174,2018-02-27,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2175,2018-02-27,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2176,2018-02-27,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2177,2018-02-27,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2178,2018-02-28,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2179,2018-02-28,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2180,2018-02-28,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2181,2018-02-28,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2182,2018-02-28,Conference USA,0,19825,0.0,10,0.0
2183,2018-02-28,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2184,2018-02-28,Mid-American,0,19825,0.0,12,0.0
2185,2018-02-28,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2186,2018-02-28,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2187,2018-02-28,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2188,2018-02-28,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2189,2018-03-01,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2190,2018-03-01,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2191,2018-03-01,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2192,2018-03-01,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2193,2018-03-01,Conference USA,0,19825,0.0,10,0.0
2194,2018-03-01,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2195,2018-03-01,Mid-American,0,19825,0.0,12,0.0
2196,2018-03-01,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2197,2018-03-01,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2198,2018-03-01,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2199,2018-03-01,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2200,2018-03-02,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2201,2018-03-02,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2202,2018-03-02,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2203,2018-03-02,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2204,2018-03-02,Conference USA,0,19825,0.0,10,0.0
2205,2018-03-02,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2206,2018-03-02,Mid-American,0,19825,0.0,12,0.0
2207,2018-03-02,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2208,2018-03-02,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2209,2018-03-02,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2210,2018-03-02,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2211,2018-03-03,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2212,2018-03-03,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2213,2018-03-03,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2214,2018-03-03,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2215,2018-03-03,Conference USA,0,19825,0.0,10,0.0
2216,2018-03-03,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2217,2018-03-03,Mid-American,0,19825,0.0,12,0.0
2218,2018-03-03,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2219,2018-03-03,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2220,2018-03-03,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2221,2018-03-03,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2222,2018-03-04,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2223,2018-03-04,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2224,2018-03-04,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2225,2018-03-04,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2226,2018-03-04,Conference USA,0,19825,0.0,10,0.0
2227,2018-03-04,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2228,2018-03-04,Mid-American,0,19825,0.0,12,0.0
2229,2018-03-04,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2230,2018-03-04,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2231,2018-03-04,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2232,2018-03-04,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2233,2018-03-05,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2234,2018-03-05,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2235,2018-03-05,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2236,2018-03-05,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2237,2018-03-05,Conference USA,0,19825,0.0,10,0.0
2238,2018-03-05,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2239,2018-03-05,Mid-American,0,19825,0.0,12,0.0
2240,2018-03-05,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2241,2018-03-05,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2242,2018-03-05,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2243,2018-03-05,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2244,2018-03-06,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2245,2018-03-06,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2246,2018-03-06,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2247,2018-03-06,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2248,2018-03-06,Conference USA,0,19825,0.0,10,0.0
2249,2018-03-06,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2250,2018-03-06,Mid-American,0,19825,0.0,12,0.0
2251,2018-03-06,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2252,2018-03-06,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2253,2018-03-06,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2254,2018-03-06,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2255,2018-03-07,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2256,2018-03-07,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2257,2018-03-07,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
2258,2018-03-07,Big Ten,6342,19825,0.31989911727616643,18,0.017772173182009247
2259,2018-03-07,Conference USA,0,19825,0.0,10,0.0
2260,2018-03-07,FBS Independents,857,19825,0.04322824716267339,3,0.014409415720891132
2261,2018-03-07,Mid-American,0,19825,0.0,12,0.0
2262,2018-03-07,Mountain West,267,19825,0.013467843631778059,12,0.0011223203026481715
2263,2018-03-07,Pac-12,84,19825,0.004237074401008827,2,0.0021185372005044136
2264,2018-03-07,SEC,6039,19825,0.3046153846153846,16,0.01903846153846154
2265,2018-03-07,Sun Belt,14,19825,0.0007061790668348045,14,5.044136191677175e-05
2266,2018-03-08,ACC,2755,19825,0.13896595208070617,17,0.008174467769453304
2267,2018-03-08,American Athletic,451,19825,0.02274905422446406,14,0.0016249324446045758
2268,2018-03-08,Big 12,3016,19825,0.1521311475409836,16,0.009508196721311476
